type,brand,ddr_gen,channel,capacity,clock_rate,remark,price,original_info
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),6400,None,8200,"芝奇G.SKILL幻鋒戟RGB 64GB(雙通32G*2) D5-6400黑(F5-6400J3239G32GX2-TZ5RK), $8200 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),6400,None,8200,"芝奇G.SKILL幻鋒戟RGB 64GB(雙通32G*2) D5-6400白(F5-6400J3239G32GX2-TZ5RW), $8200 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16G*2),5600,None,3390,"芝奇G.SKILL Ripjaws S5焰刃32GB(雙通16G*2)D5-5600黑( F5-5600J3636C16GX2-RS5K), $3390 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16G*2),6000,None,3490,"芝奇G.SKILL Ripjaws S5焰刃32GB(雙通16G*2)D5-6000黑( F5-6000J3636F16GX2-RS5K), $3490 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),5600,None,6800,"芝奇G.SKILL Ripjaws S5焰刃64GB(雙通32G*2)D5-5600黑( F5-5600J3636D32GX2-RS5K), $6800 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),5600,None,6800,"芝奇G.SKILL Ripjaws S5焰刃64GB(雙通32G*2)D5-5600白( F5-5600J3636D32GX2-RS5W), $6800 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),6000,None,7090,"芝奇G.SKILL Ripjaws S5焰刃64GB(32G*2)D5-6000黑(F5-6000J3040G32GX2-RS5K), $7090 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32G*2),6000,None,7090,"芝奇G.SKILL Ripjaws S5焰刃64GB(32G*2)D5-6000白(F5-6000J3040G32GX2-RS5W), $7090 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,8GB,4800,None,699,"UMAX NB 8GB DDR5 4800/CL40, $699 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,16GB,4800,None,1259,"UMAX NB 16GB DDR5 4800/CL40, $1259 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,32GB,4800,None,2399,"UMAX NB 32GB DDR5 4800/CL40, $2399 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,8GB,5600,None,749,"UMAX NB 8GB DDR5 5600/CL46, $749 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,16GB,5600,None,1299,"UMAX NB 16GB DDR5 5600/CL46, $1299 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,32GB,5600,None,2649,"UMAX NB 32GB DDR5 5600/CL46, $2649 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,8GB,4800,None,729,"威剛 NB 8GB DDR5 4800(AD5S48008G-S)/CL40, $729 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,16GB,4800,None,1299,"威剛 NB 16GB DDR5 4800(AD5S480016G-S)/CL40, $1299 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,32GB,4800,None,2499,"威剛 NB 32GB DDR5-4800/CL40 (AD5S480032G-S), $2499 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,8GB,5600,None,859,"威剛 NB 8GB DDR5-5600/CL46 (AD5S56008G-S), $859 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,16GB,5600,None,1350,"威剛 NB 16GB DDR5-5600/CL46 (AD5S560016G-S), $1350 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,32GB,5600,None,2699,"威剛 NB 32GB DDR5-5600/CL46 (AD5S560032G-S), $2699 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,8GB,4800,None,930,"金士頓 NB 8GB DDR5 4800(KVR48S40BS6-8)/CL40, $930 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,16GB,4800,None,1500,"金士頓 NB 16GB DDR5 4800(KVR48S40BS8-16)/CL40, $1500 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,16GB,5600,None,1600,"金士頓 NB 16GB DDR5 5600(KVR56S46BS8-16)/CL46, $1600 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,32GB,4800,None,2800,"金士頓 NB 32GB DDR5 4800(KVR48S40BD8-32)/CL40, $2800 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,32GB,5600,None,2850,"金士頓 NB 32GB DDR5 5600(KVR56S46BD8-32)/CL46, $2850 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,8GB,4800,None,729,"美光Micron Crucial NB 8GB DDR5 4800/CL40, $729 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,16GB,4800,None,1288,"美光Micron Crucial NB 16GB DDR5 4800/CL40, $1288 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,16GB,5600,None,1399,"美光Micron Crucial NB 16GB DDR5 5600/CL46, $1399 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,32GB,4800,None,2699,"美光Micron Crucial NB 32GB DDR5 4800/CL40, $2699 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,32GB,5600,None,2799,"美光Micron Crucial NB 32GB DDR5 5600/CL46, $2799 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,16G (16G*2),4800,None,2699,"美光Micron Crucial NB 雙通16G*2 DDR5 4800/CL40, $2699 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,32G (32G*2),4800,None,5399,"美光Micron Crucial NB 雙通32G*2 DDR5 4800/CL40, $5399 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,16G (16G*2),5600,None,2799,"美光Micron Crucial NB 雙通16G*2 DDR5 5600/CL46, $2799 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,32G (32G*2),5600,None,5599,"美光Micron Crucial NB 雙通32G*2 DDR5 5600/CL46, $5599 ◆ ★"
桌上型記憶體,KLEVV,DDR5,雙通道,8GB,3200,None,509,"KLEVV(科賦) 8GB DDR4-3200(1024*8), $509 ◆ ★ 熱賣"
桌上型記憶體,KLEVV,DDR5,雙通道,16GB,3200,None,930,"KLEVV(科賦) 16GB DDR4-3200(2048*8), $930 ◆ ★ 熱賣"
桌上型記憶體,KLEVV,DDR5,雙通道,32GB,3200,None,1899,"KLEVV(科賦) 32GB DDR4-3200(2048*8), $1899 ◆ ★ 熱賣"
桌上型記憶體,KLEVV,DDR5,雙通道,16GB (8GB*2),3200,None,1159,"KLEVV(科賦) 16GB(雙通8GB*2) DDR4 3200 BOLT X系列 黑散熱片/CL16(1024*8), $1159 ◆ ★ 熱賣"
桌上型記憶體,KLEVV,DDR5,雙通道,16GB (8GB*2),3600,None,1199,"KLEVV(科賦) 16GB(雙通8GB*2) DDR4 3600 BOLT XR系列 黑散熱片/CL18(1024*8), $1199 ◆ ★ 熱賣"
桌上型記憶體,KLEVV,DDR5,雙通道,32GB (16GB*2),3200,None,1999,"KLEVV(科賦) 32GB(雙通16GB*2) DDR4 3200 BOLT X系列 黑散熱片/CL16(2048*8), $1999 ◆ ★"
桌上型記憶體,KLEVV,DDR5,雙通道,32GB (16GB*2),3600,None,2199,"KLEVV(科賦) 32GB(雙通16GB*2) DDR4 3600 BOLT XR系列 黑散熱片/CL18(2048*8), $2199 ◆ ★"
桌上型記憶體,KLEVV,DDR5,雙通道,16GB (8GB*2),3200,None,1499,"KLEVV(科賦) 16GB(雙通8GB*2) DDR4-3200 電競超頻 CRAS X RGB/CL16(1024*8), $1499 ◆ ★"
桌上型記憶體,KLEVV,DDR5,雙通道,16GB (8GB*2),3600,None,1699,"KLEVV(科賦) 16GB(雙通8GB*2) DDR4-3600 電競超頻 CRAS XR RGB/CL18(1024*8), $1699 ◆ ★"
桌上型記憶體,KLEVV,DDR5,雙通道,32GB (16GB*2),3200,None,2359,"KLEVV(科賦) 32GB(雙通16GB*2) DDR4-3200 電競超頻 CRAS X RGB/CL16(1024*8), $2359 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,4GB,2666,None,409,"UMAX 4GB DDR4-2666原生顆粒製(512*8), $409 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,8GB,2400,None,429,"UMAX 8GB DDR4-2400(1024*8), $429 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,8GB,2666,None,429,"UMAX 8GB DDR4-2666原生顆粒製(1024*8), $429 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,8GB,3200,None,469,"UMAX 8GB DDR4-3200(1024*8)超頻, $469 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,16GB,2400,None,829,"UMAX 16GB DDR4-2400(1024*8), $829 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,16GB,2666,None,829,"UMAX 16GB DDR4-2666原生顆粒製(1024*8), $829 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,16GB,2666,None,879,"UMAX 16GB DDR4-2666原生顆粒製(2048*8), $879 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,16GB,3200,None,899,"UMAX 16GB DDR4-3200(1024*8)超頻CL16, $899 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,16GB,3200,None,899,"UMAX 16GB DDR4-3200原生顆粒製(2048*8)超頻CL16, $899 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,32GB,3200,None,1759,"UMAX 32GB DDR4-3200原生顆粒製(2048*8)超頻CL16, $1759 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,8GB,3200,None,549,"威剛 8GB DDR4-3200(AD4U320038G22-SGN)(1024*8), $549 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,8GB,3200,None,599,"威剛 8GB DDR4-3200 XPG D10超頻CL16(AX4U320038G16A-SB10)(1024*8)(黑色), $599 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,16GB,3200,None,990,"威剛 16GB DDR4-3200(AD4U3200316G22-SGN)(1024*8), $990 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,16GB,3200,None,1149,"威剛 16GB DDR4-3200 XPG D10超頻CL16(AX4U3200316G16A-SB10)(1024*8)(黑色), $1149 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,32GB,3200,None,1999,"威剛 32GB DDR4-3200(AD4U3200732G22-SGN)(2048*8), $1999 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR5,雙通道,8GB,2666,None,550,"金士頓 8GB DDR4-2666(KVR26N19S8/8)(1024*8), $550 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,8GB,3200,None,550,"金士頓 8GB DDR4-3200(KVR32N22S8/8)(1024*8), $550 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,8GB,3200,None,580,"金士頓 8GB DDR4-3200 FURY Beast(獸獵者)(KF432C16BB/8)(1024*8), $580 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR5,雙通道,16GB,3200,None,1130,"金士頓 16GB DDR4-3200(KVR32N22S8/16)(2048*8), $1130 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR5,雙通道,16GB,3200,None,1180,"金士頓 16GB DDR4-3200 FURY Beast(獸獵者)(KF432C16BB/16)(2048*8), $1180 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR5,雙通道,32GB,3200,None,1930,"金士頓 32GB DDR4-3200(KVR32N22D8/32)(2048*8), $1930 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,32GB,3200,None,1950,"金士頓 32GB DDR4-3200 FURY Beast(獸獵者)(KF432C16BB/32)(2048*8), $1950 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,32GB,3600,None,2250,"金士頓 32GB DDR4-3600 FURY Beast(獸獵者)(KF436C18BB/32)(2048*8), $2250 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,8GB,3200,None,520,"美光 Micron Crucial 8GB DDR4-3200(1024*8), $520 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,16GB,3200,None,1000,"美光 Micron Crucial 16GB DDR4-3200(2048*8), $1000 ◆ ★"
桌上型記憶體,美光,DDR5,雙通道,32GB,3200,None,1850,"美光 Micron Crucial 32GB DDR4-3200(2048*8), $1850 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,16GB (8GB*2),2666,None,979,"UMAX 16GB(雙通8GB*2) DDR4-2666原生顆粒製-含散熱片(1024*8), $979 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,16GB (8GB*2),3200,None,979,"UMAX 16GB(雙通8GB*2) DDR4-3200超頻CL16含散熱片(1024*8), $979 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,32GB (16GB*2),2400,None,1689,"UMAX 32GB(雙通16GB*2) DDR4-2400含散熱片(1024*8), $1689 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,32GB (16GB*2),2666,None,1699,"UMAX 32GB(雙通16GB*2) DDR4-2666原生顆粒製-含散熱片(1024*8), $1699 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,32GB (16GB*2),2666,None,1789,"UMAX 32GB(雙通16GB*2) DDR4-2666原生顆粒製-含散熱片(2048*8), $1789 ◆ ★"
桌上型記憶體,UMAX,DDR5,雙通道,32GB (16GB*2),3200,None,1799,"UMAX 32GB(雙通16GB*2) DDR4-3200原生顆粒-超頻CL16含散熱片(1024*8), $1799 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,32GB (16GB*2),3200,None,1799,"UMAX 32GB(雙通16GB*2) DDR4-3200原生顆粒-超頻CL16含散熱片(2048*8), $1799 ◆ ★ 熱賣"
桌上型記憶體,UMAX,DDR5,雙通道,64GB (32GB*2),3200,None,3599,"UMAX 64GB(雙通32GB*2) DDR4-3200原生顆粒-超頻CL16含散熱片(2048*8), $3599 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,16GB (8GB*2),3200,None,1199,"威剛 16GB(雙通8GB*2) D4-3200 D10超頻CL16(AX4U320038G16A-DB10)(1024*8)黑色, $1199 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,16GB (8GB*2),3600,None,1299,"威剛 16GB(雙通8GB*2) D4-3600 D10超頻CL18(AX4U360038G18I-DB10)(1024*8)黑色, $1299 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16G*2),3200,None,2299,"威剛 32GB(雙通16G*2) D4-3200 D10超頻CL16(AX4U3200316G16A-DB10)(1024*8)黑, $2299 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16G*2),3600,None,2339,"威剛 32GB(雙通16G*2) D4-3600 D10超頻CL18(AX4U3600316G18I-DB10)(1024*8)黑, $2339 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,16GB (8GB*2),3200,None,1449,"威剛 16GB(雙通8GB*2) D4-3200 D50 RGB CL16(AX4U320038G16A-DT50)(1024*8)灰, $1449 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,16GB (8GB*2),3200,None,1449,"威剛 16GB(雙通8GB*2) D4-3200 D50 RGB CL16(AX4U320038G16A-DW50)(1024*8)白, $1449 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,16GB (8GB*2),3600,None,1599,"威剛 16GB(雙通8GB*2) D4-3600 D50 RGB CL18(AX4U360038G18I-DT50)(1024*8)灰, $1599 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,16GB (8GB*2),3600,None,1599,"威剛 16GB(雙通8GB*2) D4-3600 D50 RGB CL18(AX4U360038G18I-DW50)(1024*8)白, $1599 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,16GB (8GB*2),3600,None,1699,"威剛 16GB(雙通8GB*2) D4-3600 D50 RGB CL18(AX4U360038G18I-DW50ROG)吹雪款, $1699 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16G*2),3200,None,2499,"威剛 32GB(雙通16G*2) D4-3200 D50 RGB CL16(AX4U3200716G16A-DT50)(2048*8)灰, $2499 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16G*2),3200,None,2499,"威剛 32GB(雙通16G*2) D4-3200 D50 RGB CL16(AX4U3200716G16ADW50)(2048*8)白, $2499 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16G*2),3600,None,2699,"威剛 32GB(雙通16G*2) D4-3600 D50 RGB CL18(AX4U3600716G18I-DT50)(2048*8)灰, $2699 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,32GB (16G*2),3600,None,2699,"威剛 32GB(雙通16G*2) D4-3600 D50 RGB CL18(AX4U3600716G18I-DW50)(2048*8)白, $2699 ◆ ★ 熱賣"
桌上型記憶體,威剛,DDR5,雙通道,64GB (32GB*2),3200,None,3699,"威剛 64GB(雙通32GB*2) D4 3200 XPG D35/CL16(AX4U320032G16A-DTBKD35)黑, $3699 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,64GB (32GB*2),3200,None,3699,"威剛 64GB(雙通32GB*2) D4 3200 XPG D35/CL16(AX4U320032G16A-DTWHD35)白, $3699 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,64GB (32GB*2),3600,None,3899,"威剛 64GB(雙通32GB*2) D4 3600 XPG D35/CL18(AX4U360032G18I-DTBKD35)黑, $3899 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,64GB (32GB*2),3600,None,3899,"威剛 64GB(雙通32GB*2) D4 3600 XPG D35/CL18(AX4U360032G18I-DTWHD35)白, $3899 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,64GB (32G*2),3200,None,3999,"威剛 64GB(32G*2) D4 3200 XPG D35G RGB/C16(AX4U320032G16A-DTBKD35G)黑, $3999 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,64GB (32G*2),3200,None,3999,"威剛 64GB(32G*2) D4 3200 XPG D35G RGB/C16(AX4U320032G16A-DTWHD35G)白, $3999 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,64GB (32G*2),3600,None,4199,"威剛 64GB(32G*2) D4 3600 XPG D35G RGB/C18(AX4U360032G18I-DTBKD35G)黑, $4199 ◆ ★"
桌上型記憶體,威剛,DDR5,雙通道,64GB (32G*2),3600,None,4199,"威剛 64GB(32G*2) D4 3600 XPG D35G RGB/C18(AX4U360032G18I-DTWHD35G)白, $4199 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,16GB (8GB*2),3200,None,1300,"金士頓 16GB(雙通8GB*2) DDR4-3200 FURY Beast(獸獵)(KF432C16BBK2/16), $1300 ◆ ★ 熱賣"
桌上型記憶體,金士頓,DDR5,雙通道,16GB (8GB*2),3200,None,1590,"金士頓 16GB(雙通8GB*2) DDR4-3200 FURY Beast RGB(獸獵)(KF432C16BB2AK2/16), $1590 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,16GB (8GB*2),3600,None,1450,"金士頓 16GB(雙通8GB*2) DDR4-3600 FURY Beast(獸獵)(KF436C17BBK2/16), $1450 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,16GB (8GB*2),3600,None,1650,"金士頓 16GB(雙通8GB*2) DDR4-3600 FURY Beast RGB(獸獵者)(KF436C17BBAK2/16), $1650 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,32GB (16GB*2),3200,None,2100,"金士頓 32GB(雙通16GB*2) DDR4-3200 (獸獵者)(KF432C16BBK2/32)(2048*8), $2100 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,32GB (16GB*2),3200,None,2700,"金士頓 32GB(雙通16GB*2) DDR4-3200 RGB(獸獵者)(KF432C16BB2AK2/32)(2048*8), $2700 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,32GB (16GB*2),3600,None,2450,"金士頓 32GB(雙通16GB*2) DDR4-3600 (獸獵者)(KF436C18BBK2/32)(2048*8), $2450 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,32GB (16GB*2),3600,None,2788,"金士頓 32GB(雙通16GB*2) DDR4-3600 RGB(獸獵者)(KF436C18BB2AK2/32)(2048*8), $2788 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,64GB (32GB*2),3200,None,3950,"金士頓 64GB(雙通32GB*2) DDR4-3200 (獸獵者)(KF432C16BBK2/64)(2048*8), $3950 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,64GB (32GB*2),3600,None,4700,"金士頓 64GB(雙通32GB*2) DDR4-3600 (獸獵者)(KF436C18BBK2/64)(2048*8), $4700 ◆ ★"
桌上型記憶體,金士頓,DDR5,雙通道,64GB (32GB*2),3600,None,4950,"金士頓 64GB(雙通32GB*2) DDR4-3600 RGB(獸獵者)(KF436C18BB2AK2/64)(2048*8), $4950 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,16GB (8GB*2),3200,None,1099,"十銓 T-Force Vulcan Z 火神散熱片系列 16GB(雙通8GB*2) DDR4-3200/CL16, $1099 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,16GB (8GB*2),3600,None,1199,"十銓 T-Force Vulcan Z 火神散熱片系列 16GB(雙通8GB*2) DDR4-3600/CL18, $1199 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),3200,None,2099,"十銓 T-Force Vulcan Z 火神散熱片系列 32GB(雙通16GB*2) DDR4-3200/CL16, $1999↗$2099 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),3600,None,2099,"十銓 T-Force Vulcan Z 火神散熱片系列 32GB(雙通16GB*2) DDR4-3600/CL18, $2099 ◆ ★ 熱賣"
桌上型記憶體,十銓,DDR5,雙通道,64GB (32GB*2),3200,None,3599,"十銓 T-Force Vulcan Z 火神散熱片系列 64GB(雙通32GB*2) DDR4-3200/CL16, $3599 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,64GB (32GB*2),3600,None,3699,"十銓 T-Force Vulcan Z 火神散熱片系列 64GB(雙通32GB*2) DDR4-3600/CL18, $3699 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,16GB (8GB*2),3200,None,1399,"十銓 T-Force Delta 炫光RGB系列 16GB(雙通8GB*2) DDR4-3200(黑色)/CL16, $1399 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,16GB (8GB*2),3200,None,1399,"十銓 T-Force Delta 炫光RGB系列 16GB(雙通8GB*2) DDR4-3200(白色)/CL16, $1399 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,16GB (8GB*2),3600,None,1499,"十銓 T-Force Delta 炫光RGB系列 16GB(雙通8GB*2) DDR4-3600(黑色)/CL18, $1499 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,16GB (8GB*2),3600,None,1499,"十銓 T-Force Delta 炫光RGB系列 16GB(雙通8GB*2) DDR4-3600(白色)/CL18, $1499 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),3200,None,2399,"十銓 T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR4-3200(黑色)/CL16, $2399 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),3200,None,2399,"十銓 T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR4-3200(白色)/CL16, $2399 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),3600,None,2499,"十銓 T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR4-3600(黑色)/CL18, $2499 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,32GB (16GB*2),3600,None,2499,"十銓 T-Force Delta 炫光RGB系列 32GB(雙通16GB*2) DDR4-3600(白色)/CL18, $2499 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,64GB (32GB*2),3200,None,3899,"十銓 T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR4-3200(黑色)/CL16, $3899 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,64GB (32GB*2),3200,None,3899,"十銓 T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR4-3200(白色)/CL16, $3899 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,64GB (32GB*2),3600,None,3999,"十銓 T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR4-3600(黑色)/CL18, $3999 ◆ ★"
桌上型記憶體,十銓,DDR5,雙通道,64GB (32GB*2),3600,None,3999,"十銓 T-Force Delta 炫光RGB系列 64GB(雙通32GB*2) DDR4-3600(白色)/CL18, $3999 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),3600,None,2400,"芝奇 G.SKILL Ripjaws V 32GB(雙通16GB*2) D4-3600 CL18 黑 F4-3600C18D-32GVK, $2400 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),4000,None,2600,"芝奇 G.SKILL Ripjaws V 32GB(雙通16GB*2) D4-4000 CL18 黑 F4-4000C18D-32GVK, $2600 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32GB*2),3200,None,4650,"芝奇 G.SKILL Ripjaws V 64GB(雙通32GB*2) D4-3200 CL16 黑 F4-3200C16D-64GVK, $4650 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32GB*2),3600,None,4690,"芝奇 G.SKILL Ripjaws V 64GB(雙通32GB*2) D4-3600 CL18 黑 F4-3600C18D-64GVK, $4690 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,16GB (8GB*2),3200,None,1900,"芝奇 G.SKILL 幻光戟 16GB(雙通8GB*2) D4-3200 CL16 黑銀 F4-3200C16D-16GTZR, $1900 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),3200,None,2990,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3200 CL16 黑銀 F4-3200C16D-32GTZR, $2990 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),3600,None,3400,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3600 CL16 黑銀 F4-3600C16D-32GTZRC, $3400 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),4000,None,3290,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-4000 CL18 黑銀 F4-4000C18D-32GTZR, $3290 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32GB*2),3200,None,5400,"芝奇 G.SKILL 幻光戟 64GB(雙通32GB*2) D4-3200 CL16 黑銀 F4-3200C16D-64GTZR限量~, $5400 ◆ ★ 熱賣"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),3200,None,3950,"芝奇G.SKILL 皇家戟 32GB(雙通16GB*2) D4-3200 CL16 金 F4-3200C16D-32GTRG, $3950 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,32GB (16GB*2),3200,None,3890,"芝奇G.SKILL 皇家戟 32GB(雙通16GB*2) D4-3200 CL16 銀 F4-3200C16D-32GTRS, $3890 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,64GB (32GB*2),3200,None,6200,"芝奇G.SKILL 皇家戟 64GB(雙通32GB*2) D4-3200 CL16 銀 F4-3200C16D-64GTRS, $6200 ◆ ★"
桌上型記憶體,芝奇,DDR5,雙通道,16GB (8GB*2),3600,None,2590,"芝奇G.SKILL 焰光戟 16GB(雙通8GB*2) D4-3600 F4-3600C16D-16GTZNC[For AMD], $2590 ◆ ★"
